Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date
9573,6/13/2012,Medium,41,133.23,Regular Air,1.92,British Columbia,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,6/14/2012
58884,3/21/2011,Low,46,3732.25,Delivery Truck,60,Nova Scotia,Corporate,Furniture,Tables,Jumbo Drum,3/26/2011
52933,8/26/2010,Low,44,210.46,Express Air,1.49,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,9/2/2010
30657,5/10/2011,High,6,273.38,Express Air,16.71,Saskachewan,Corporate,Technology,Computer Peripherals,Small Box,5/11/2011
34787,2/28/2010,Low,14,453.99,Regular Air,8.99,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,3/2/2010
23041,7/20/2010,Low,5,1811.25,Regular Air,19.99,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,7/22/2010
10692,7/26/2009,Low,26,100.41,Regular Air,4.17,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,7/28/2009
512,5/19/2011,Low,48,806.37,Express Air,10.68,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,5/21/2011
2272,4/12/2010,High,39,7680.29,Delivery Truck,52.2,Ontario,Consumer,Furniture,Tables,Jumbo Box,4/12/2010
28898,5/28/2011,Low,44,246,Regular Air,7.96,British Columbia,Corporate,Office Supplies,Paper,Small Box,5/28/2011
49798,12/8/2012,Critical,5,1424.95,Delivery Truck,57,Alberta,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,12/9/2012
2882,8/21/2011,High,23,3872.87,Delivery Truck,30,Alberta,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,8/23/2011
40772,2/13/2012,Critical,15,128.27,Regular Air,2.82,Saskachewan,Consumer,Office Supplies,Rubber Bands,Wrap Bag,2/14/2012
46244,7/2/2009,Medium,10,601.57,Delivery Truck,30,Manitoba,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,7/3/2009
24097,8/4/2010,High,27,2689.48,Regular Air,19.99,Northwest Territories,Small Business,Technology,Computer Peripherals,Small Box,8/6/2010
42214,5/24/2011,Low,46,569.92,Regular Air,2.85,Saskachewan,Home Office,Furniture,Office Furnishings,Small Pack,5/31/2011
44099,3/12/2012,Medium,34,11823.52,Regular Air,19.99,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3/14/2012
40131,5/2/2012,Low,24,222.43,Regular Air,9.86,Ontario,Home Office,Office Supplies,Paper,Small Box,5/2/2012
53511,2/20/2009,Medium,49,491.93,Regular Air,6.22,Northwest Territories,Small Business,Furniture,Office Furnishings,Small Box,2/21/2009
134,4/30/2012,Not Specified,11,1132.6,Regular Air,35,Ontario,Home Office,Office Supplies,Storage & Organization,Large Box,5/2/2012
4387,10/22/2011,Critical,4,640.21,Delivery Truck,39.25,Ontario,Corporate,Furniture,Tables,Jumbo Box,10/23/2011
29475,2/22/2010,High,49,235.12,Regular Air,3.05,Ontario,Home Office,Furniture,Office Furnishings,Small Pack,2/24/2010
16257,5/5/2012,Not Specified,16,102.73,Regular Air,2.5,British Columbia,Home Office,Office Supplies,Envelopes,Small Box,5/6/2012
35875,6/14/2011,High,31,348.92,Regular Air,3.37,British Columbia,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,6/14/2011
7783,1/12/2012,Medium,3,31.35,Regular Air,5.6,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/13/2012
37124,3/30/2012,Low,33,21205.5,Regular Air,24.49,Manitoba,Corporate,Technology,Copiers and Fax,Large Box,4/1/2012
55460,5/26/2012,High,49,1944.87,Regular Air,4.5,New Brunswick,Home Office,Office Supplies,Appliances,Small Box,5/28/2012
8768,8/18/2011,High,44,2422.4405,Regular Air,5.31,Alberta,Small Business,Technology,Telephones and Communication,Small Box,8/19/2011
13088,4/22/2010,Not Specified,46,187.92,Regular Air,49,Ontario,Corporate,Office Supplies,Appliances,Large Box,4/24/2010
55300,2/20/2009,High,31,350.48,Regular Air,13.04,Ontario,Consumer,Furniture,Office Furnishings,Large Box,2/22/2009
24580,6/23/2012,High,14,36.41,Regular Air,4.57,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,6/25/2012
2467,7/15/2011,Not Specified,30,4147.47,Delivery Truck,17.85,Quebec,Corporate,Technology,Office Machines,Jumbo Drum,7/16/2011
36675,7/3/2011,High,39,113.09,Regular Air,0.81,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,7/6/2011
19811,8/8/2011,Low,49,450.66,Express Air,6.14,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/13/2011
47520,10/7/2009,Not Specified,47,925.3,Regular Air,5.77,Nova Scotia,Consumer,Office Supplies,Paper,Small Box,10/9/2009
13440,10/13/2010,Not Specified,22,971.82,Regular Air,1.99,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,10/15/2010
28805,4/2/2011,Medium,14,97.93,Regular Air,49,Ontario,Corporate,Office Supplies,Appliances,Large Box,4/4/2011
37543,12/31/2011,Medium,6,241.85,Regular Air,13.89,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,1/1/2012
11714,8/4/2009,Critical,1,3501.79,Delivery Truck,8.73,Yukon,Corporate,Technology,Office Machines,Jumbo Box,8/5/2009
9093,12/9/2011,Medium,36,268.55,Regular Air,2.83,Yukon,Consumer,Technology,Computer Peripherals,Small Pack,12/9/2011
59271,4/25/2011,Not Specified,40,630.38,Express Air,13.32,New Brunswick,Corporate,Office Supplies,Appliances,Small Box,4/26/2011
40005,7/25/2010,High,9,130.43,Regular Air,4.51,Quebec,Small Business,Office Supplies,Storage & Organization,Small Box,7/25/2010
29505,12/27/2012,Medium,22,45.21,Express Air,0.7,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,12/28/2012
16674,4/29/2011,Low,49,1959.43,Regular Air,4.62,Nova Scotia,Small Business,Office Supplies,Appliances,Small Box,5/6/2011
37862,1/12/2009,Not Specified,27,1603.27,Regular Air,3.99,Ontario,Corporate,Office Supplies,Appliances,Small Box,1/15/2009
9088,6/22/2009,Critical,50,15383.7,Regular Air,19.99,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,6/24/2009
46243,1/24/2012,Low,1,3.63,Regular Air,0.7,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,1/29/2012
51109,11/8/2012,High,28,112.05,Regular Air,1.3,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,11/10/2012
25443,9/22/2012,Medium,33,570.24,Regular Air,11.28,Saskachewan,Corporate,Technology,Office Machines,Medium Box,9/22/2012
16128,5/8/2011,High,46,2968.66,Regular Air,14.48,Saskachewan,Corporate,Furniture,Office Furnishings,Small Box,5/8/2011
44519,5/19/2010,High,48,224.58,Regular Air,5.42,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,5/20/2010
40134,10/9/2011,Low,10,109.37,Regular Air,4.5,British Columbia,Small Business,Office Supplies,Appliances,Small Box,10/16/2011
28835,3/31/2012,Not Specified,1,184.18,Regular Air,19.99,Quebec,Small Business,Office Supplies,Storage & Organization,Small Box,4/2/2012
34979,9/28/2010,Critical,15,609.97,Regular Air,1.99,Alberta,Small Business,Technology,Computer Peripherals,Small Pack,9/30/2010
55013,7/12/2011,Low,14,322.61,Regular Air,5.53,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,7/17/2011
32323,7/23/2010,High,3,75.81,Regular Air,8.18,Ontario,Small Business,Office Supplies,Paper,Small Box,7/23/2010
17668,11/25/2009,Medium,49,848.92,Regular Air,1.99,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,11/27/2009
44678,10/13/2012,Low,4,7.56,Regular Air,0.76,Saskachewan,Small Business,Office Supplies,Rubber Bands,Wrap Bag,10/15/2012
34209,8/24/2010,High,48,705.44,Regular Air,5.3,Ontario,Corporate,Furniture,Office Furnishings,Wrap Bag,8/26/2010
802,1/4/2011,Critical,33,378.6,Regular Air,5.63,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/6/2011
23489,8/28/2012,High,42,2004.6,Express Air,3.61,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,8/28/2012
9602,11/10/2012,Critical,15,1722.65,Delivery Truck,51.42,Newfoundland,Consumer,Furniture,Bookcases,Jumbo Box,11/11/2012
22755,3/30/2009,Medium,45,240.6,Regular Air,2.99,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/1/2009
12773,1/11/2011,Low,19,130.67,Regular Air,7.86,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,1/16/2011
58051,3/20/2012,High,6,256.6,Regular Air,7.12,Ontario,Corporate,Technology,Computer Peripherals,Small Box,3/22/2012
33473,1/4/2011,Low,50,600.22,Regular Air,3.14,Saskachewan,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,1/4/2011
20069,9/26/2009,Critical,6,247.15,Regular Air,18.98,Manitoba,Corporate,Furniture,Office Furnishings,Small Box,9/28/2009
48868,6/13/2012,Not Specified,43,6861.8545,Regular Air,3.99,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,6/14/2012
34180,9/3/2011,High,2,27,Express Air,8.09,Manitoba,Corporate,Office Supplies,Paper,Small Box,9/3/2011
36257,2/27/2012,High,43,894.51,Regular Air,1.99,Alberta,Small Business,Technology,Computer Peripherals,Small Pack,2/29/2012
25315,12/2/2010,Low,36,1280.34,Delivery Truck,45.51,Prince Edward Island,Consumer,Furniture,Tables,Jumbo Box,12/4/2010
50469,6/19/2010,Not Specified,44,839.19,Regular Air,8.51,Manitoba,Consumer,Technology,Office Machines,Medium Box,6/20/2010
69,6/3/2009,Not Specified,42,1186.06,Regular Air,3.92,Saskachewan,Corporate,Furniture,Office Furnishings,Small Pack,6/5/2009
25479,4/28/2011,Critical,3,210.5025,Regular Air,1.25,Quebec,Corporate,Technology,Telephones and Communication,Small Pack,4/28/2011
48615,12/3/2012,Low,8,464.66,Regular Air,14.83,Ontario,Corporate,Furniture,Office Furnishings,Small Box,12/8/2012
10629,9/11/2009,Critical,14,98.37,Express Air,9.17,Quebec,Corporate,Office Supplies,Paper,Small Box,9/13/2009
8834,11/8/2010,High,1,16.73,Regular Air,4.98,Manitoba,Consumer,Furniture,Office Furnishings,Small Pack,11/9/2010
8833,5/4/2012,Low,40,3338.98,Regular Air,35,Nunavut,Small Business,Office Supplies,Storage & Organization,Large Box,5/8/2012
45217,9/1/2010,Not Specified,40,6789.9275,Regular Air,4.2,Northwest Territories,Consumer,Technology,Telephones and Communication,Small Box,9/2/2010
33479,9/18/2012,Critical,50,762.2,Regular Air,8.4,Alberta,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,9/20/2012
38341,5/18/2009,Medium,5,64.25,Regular Air,4.86,Nova Scotia,Corporate,Office Supplies,Paper,Small Box,5/20/2009
12676,1/15/2009,High,25,201.06,Express Air,7.96,Saskachewan,Home Office,Furniture,Office Furnishings,Small Box,1/16/2009
13280,9/11/2009,High,49,318.7585,Regular Air,5.03,Northwest Territories,Small Business,Technology,Telephones and Communication,Medium Box,9/12/2009
53188,11/5/2012,High,22,621.21,Regular Air,6.64,Quebec,Home Office,Office Supplies,Storage & Organization,Small Box,11/6/2012
17024,10/13/2009,Medium,31,1401.75,Regular Air,4.62,Ontario,Corporate,Office Supplies,Appliances,Small Box,10/15/2009
58784,1/18/2009,Medium,20,331.21,Express Air,9.4,Ontario,Corporate,Technology,Office Machines,Small Box,1/20/2009
11808,7/31/2012,Not Specified,1,148.344,Delivery Truck,39.25,Ontario,Corporate,Furniture,Tables,Jumbo Box,8/1/2012
4389,5/4/2009,Medium,35,179.45,Regular Air,5.63,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,5/6/2009
40132,2/23/2012,Low,36,4698.5,Delivery Truck,51.94,Northwest Territories,Corporate,Furniture,Tables,Jumbo Box,2/29/2012
42081,1/10/2011,Low,26,1493.858,Regular Air,8.8,Ontario,Small Business,Technology,Telephones and Communication,Small Box,1/15/2011
11652,11/10/2011,Not Specified,37,223.82,Regular Air,10.39,Ontario,Home Office,Office Supplies,Paper,Small Box,11/11/2011
55937,1/26/2009,Medium,10,392.77,Regular Air,7.12,Manitoba,Small Business,Technology,Computer Peripherals,Small Box,1/28/2009
8325,1/14/2009,Critical,27,112.57,Regular Air,0.94,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,1/17/2009
46916,10/3/2011,High,40,2108.21,Regular Air,19.99,New Brunswick,Home Office,Furniture,Office Furnishings,Small Box,10/5/2011
2050,6/1/2009,Not Specified,25,542.11,Regular Air,11.54,New Brunswick,Consumer,Office Supplies,Paper,Small Box,6/3/2009
36932,7/7/2009,Low,20,668.8,Regular Air,5.1,Manitoba,Home Office,Office Supplies,Storage & Organization,Small Box,7/12/2009
59780,2/20/2010,Critical,21,6776.92,Delivery Truck,26.53,British Columbia,Home Office,Technology,Office Machines,Jumbo Drum,2/20/2010
32325,11/1/2012,Critical,45,1103.73,Regular Air,7.58,Alberta,Corporate,Furniture,Office Furnishings,Small Box,11/2/2012
24450,7/9/2012,Critical,37,443.35,Regular Air,4.98,British Columbia,Consumer,Office Supplies,Appliances,Small Box,7/11/2012
42310,7/21/2009,Critical,20,3361.7585,Regular Air,8.99,Saskachewan,Consumer,Technology,Telephones and Communication,Small Box,7/22/2009
34497,3/10/2009,Medium,25,590.6,Regular Air,8.18,Manitoba,Consumer,Office Supplies,Paper,Small Box,3/12/2009
23907,7/14/2011,Not Specified,7,384.2,Regular Air,2.5,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,7/14/2011
9861,10/28/2012,Low,47,706.68,Regular Air,5.45,Nova Scotia,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,11/1/2012
58883,8/12/2012,Low,36,161.56,Regular Air,0.99,Saskachewan,Corporate,Office Supplies,Labels,Small Box,8/17/2012
34852,9/5/2012,Low,26,53.93,Regular Air,1.49,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,9/9/2012
50145,2/26/2011,High,9,458.8,Regular Air,6.77,Saskachewan,Corporate,Furniture,Office Furnishings,Small Box,2/26/2011
57766,4/30/2010,High,17,517.98,Regular Air,19.99,Alberta,Consumer,Office Supplies,Labels,Small Box,5/3/2010
39649,10/19/2009,High,9,63,Regular Air,5.46,British Columbia,Corporate,Office Supplies,Paper,Small Box,10/21/2009
57415,3/24/2009,Medium,6,101.52,Regular Air,5.41,Ontario,Consumer,Office Supplies,Storage & Organization,Small Box,3/25/2009
43330,4/27/2009,Not Specified,40,2205.7585,Regular Air,8.99,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Box,4/28/2009
1344,4/15/2012,Low,18,2480.9205,Regular Air,8.99,Nunavut,Corporate,Technology,Telephones and Communication,Small Box,4/19/2012
30372,8/30/2010,High,1,14.4,Regular Air,2.85,Prince Edward Island,Corporate,Furniture,Office Furnishings,Small Pack,9/1/2010
43494,1/3/2012,Medium,2,3668.28,Regular Air,13.99,British Columbia,Consumer,Technology,Office Machines,Medium Box,1/4/2012
36418,1/27/2012,Not Specified,33,207.92,Express Air,6.97,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/28/2012
3175,7/14/2009,Low,23,3553.62,Regular Air,19.99,Yukon,Small Business,Office Supplies,Storage & Organization,Small Box,7/16/2009
24614,11/21/2009,Low,33,1644.59,Regular Air,6.5,New Brunswick,Home Office,Technology,Computer Peripherals,Small Box,11/28/2009
14406,3/8/2010,Medium,20,455.34,Delivery Truck,53.03,Nova Scotia,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,3/10/2010
38466,8/17/2011,Critical,15,105.48,Regular Air,7.37,Ontario,Corporate,Office Supplies,Paper,Small Box,8/18/2011
42692,12/20/2011,Medium,42,278.01,Regular Air,8.73,British Columbia,Small Business,Office Supplies,Paper,Small Box,12/21/2011
28929,10/9/2012,Medium,37,230.97,Regular Air,8.19,Saskachewan,Corporate,Office Supplies,Paper,Small Box,10/10/2012
22882,9/13/2010,Critical,10,71.24,Regular Air,3.1,Saskachewan,Home Office,Office Supplies,Paper,Wrap Bag,9/15/2010
27330,9/16/2009,Low,8,507.74,Regular Air,52.2,British Columbia,Home Office,Furniture,Office Furnishings,Medium Box,9/16/2009
44613,8/30/2010,High,34,1911.69,Regular Air,5.15,Saskachewan,Small Business,Office Supplies,Paper,Small Box,8/31/2010
28805,4/2/2011,Medium,46,487.5,Regular Air,4.68,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,4/4/2011
6434,6/7/2009,High,13,59.58,Regular Air,0.88,British Columbia,Corporate,Office Supplies,Paper,Wrap Bag,6/7/2009
12099,9/11/2009,Critical,48,308.81,Regular Air,1.02,Yukon,Corporate,Office Supplies,Paper,Wrap Bag,9/13/2009
19174,7/16/2010,Medium,49,214.62,Regular Air,5.41,Nova Scotia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,7/18/2010
26979,3/28/2012,Medium,50,6093.242,Regular Air,8.08,Alberta,Corporate,Technology,Telephones and Communication,Small Box,3/30/2012
23104,4/9/2011,Medium,24,142.8,Regular Air,3.37,Saskachewan,Small Business,Office Supplies,Rubber Bands,Wrap Bag,4/12/2011
57249,7/20/2010,High,30,1775.33,Regular Air,12.23,Ontario,Home Office,Furniture,Office Furnishings,Medium Box,7/21/2010
23333,8/5/2009,Medium,44,634.12,Regular Air,6.75,Ontario,Home Office,Office Supplies,Appliances,Medium Box,8/6/2009
55073,3/20/2012,Low,40,2376.7105,Regular Air,3.99,Ontario,Corporate,Technology,Telephones and Communication,Small Box,3/20/2012
48135,4/19/2009,High,20,3960.99,Express Air,24.49,Quebec,Home Office,Technology,Copiers and Fax,Large Box,4/21/2009
35555,3/4/2011,Medium,15,71.61,Regular Air,4.93,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,3/6/2011
3810,9/16/2012,Critical,25,78.26,Express Air,0.5,Manitoba,Corporate,Office Supplies,Labels,Small Box,9/18/2012
13126,10/19/2011,Not Specified,2,380.62,Delivery Truck,29.21,Alberta,Consumer,Furniture,Tables,Jumbo Box,10/21/2011
10978,4/1/2009,Critical,9,566.53,Delivery Truck,30,Saskachewan,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,4/2/2009
44423,7/29/2012,Critical,39,248.64,Regular Air,5.29,New Brunswick,Corporate,Furniture,Office Furnishings,Small Box,7/30/2012
48354,4/20/2011,Medium,25,1387.29,Express Air,14.3,Alberta,Home Office,Office Supplies,Paper,Small Box,4/21/2011
41702,12/22/2010,Not Specified,5,27.9,Regular Air,6.72,Ontario,Corporate,Office Supplies,Paper,Small Box,12/24/2010
48772,5/12/2009,Medium,11,81.25,Regular Air,7.86,Manitoba,Small Business,Office Supplies,Paper,Small Box,5/13/2009
44451,9/11/2011,Critical,4,103.9,Express Air,7.58,Nova Scotia,Home Office,Furniture,Office Furnishings,Small Box,9/13/2011
4096,7/2/2012,Not Specified,21,128.28,Regular Air,0.5,Quebec,Corporate,Office Supplies,Labels,Small Box,7/3/2012
52672,1/8/2011,Low,29,1499.5275,Regular Air,5.26,Saskachewan,Home Office,Technology,Telephones and Communication,Small Box,1/13/2011
33510,12/2/2011,High,42,267.06,Regular Air,5.22,Ontario,Corporate,Furniture,Office Furnishings,Small Box,12/3/2011
56069,10/14/2012,Low,10,55.66,Regular Air,1.39,Alberta,Corporate,Office Supplies,Envelopes,Small Box,10/19/2012
47271,7/28/2011,Medium,44,221.42,Regular Air,4.62,New Brunswick,Corporate,Technology,Computer Peripherals,Small Pack,7/29/2011
19687,8/13/2010,Medium,23,829.617,Regular Air,4.99,Ontario,Consumer,Technology,Telephones and Communication,Small Box,8/15/2010
32903,7/26/2012,Low,31,454.58,Regular Air,8.78,Quebec,Small Business,Office Supplies,Storage & Organization,Small Box,8/2/2012
19073,6/24/2009,Not Specified,16,178.4,Regular Air,5.16,Prince Edward Island,Corporate,Furniture,Office Furnishings,Small Box,6/25/2009
40194,10/6/2010,Not Specified,30,4506.85,Delivery Truck,30,Quebec,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,10/7/2010
20486,3/5/2011,High,42,163.98,Regular Air,0.7,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,3/6/2011
15937,11/6/2012,Low,17,215.65,Express Air,2.85,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Pack,11/15/2012
13984,9/24/2012,Critical,30,2052.82,Regular Air,37.58,British Columbia,Home Office,Furniture,Office Furnishings,Wrap Bag,9/24/2012
37792,12/29/2011,High,14,36.74,Regular Air,0.97,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12/30/2011
